stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.1997,TS,NN,HANNAH,50,9.0,16.5,7.2,144.4,1997011100,1997012712,3.9,11.3,127.6,176.0,3.5,1.4,0,0,0,NaN,9X,w01,198,1997011906,wn,
02w.1997,STY,NN,ISA,145,13.2,14.8,13.9,148.1,1997040900,1997042318,6.2,31.1,137.6,158.6,16.6,26.0,0,0,6,ddRW,9X,w02,66,1997041118,wn,
03w.1997,TS,NN,JIMMY,55,5.0,8.0,12.0,158.9,1997041800,1997042600,5.1,21.4,153.6,168.0,2.7,1.8,0,0,0,NaN,9X,w03,102,1997042206,wn,
04w.1997,TS,NN,KELLY,45,4.2,7.2,10.2,166.2,1997050406,1997051112,2.7,15.8,155.6,171.4,1.6,0.6,0,0,0,NaN,9X,w04,66,1997050700,wn,
05w.1997,TS,NN,LEVI,45,9.5,12.0,25.1,137.8,1997052300,1997060400,16.4,40.0,111.0,199.8,4.1,2.0,0,0,0,NaN,9X,w05,66,1997052518,wn,
06w.1997,TY,NN,MARIE,90,7.8,8.2,19.0,163.1,1997052512,1997060218,9.1,38.4,157.8,187.6,6.1,6.1,3,0,0,rrRI,9X,w06,30,1997052618,wn,
07w.1997,STY,NN,NESTOR,140,10.2,14.2,16.4,154.4,1997060106,1997061512,5.3,40.0,141.6,171.0,12.2,18.4,8,2,4,ddED,9X,w07,114,1997060600,wn,
08w.1997,TY,NN,OPAL,90,6.5,7.8,22.1,135.6,1997061312,1997062106,12.1,41.4,132.4,148.0,6.0,6.5,4,0,1,ddRI,9X,w08,36,1997061500,wn,
09w.1997,TY,NN,PETER,70,12.5,18.5,24.1,145.6,1997061512,1997070400,5.5,49.3,126.3,184.0,8.0,6.1,0,0,0,NaN,9X,w09,186,1997062306,wn,
10w.1997,STY,NN,ROSIE,140,11.0,14.2,20.1,136.0,1997071500,1997072906,7.9,36.3,131.8,142.4,11.0,15.5,9,2,4,ddED,9X,w10,90,1997071818,wn,
11w.1997,TS,NN,SCOTT,55,10.0,13.2,28.2,156.1,1997072012,1997080218,22.0,40.4,147.8,177.7,4.7,2.6,0,0,0,NaN,9X,w11,90,1997072406,wn,
12w.1997,TY,NN,TINA,90,12.8,20.0,16.6,136.1,1997072100,1997081000,4.3,42.5,125.9,152.3,10.4,10.3,0,0,0,NaN,9X,w12,210,1997072918,wn,
13w.1997,TY,NN,VICTOR,65,4.0,6.5,19.4,115.1,1997072812,1997080400,15.0,30.0,113.5,119.6,2.3,1.5,0,0,3,ddRW,9X,w13,54,1997073018,wn,
14w.1997,STY,NN,WINNIE,140,15.0,18.0,22.4,141.2,1997080500,1997082300,5.6,47.2,117.8,168.0,15.8,23.5,10,0,3,ddRI,9X,w14,78,1997080806,wn,
15w.1997,TY,NN,YULE,65,12.2,17.8,20.9,168.5,1997080906,1997082700,3.1,52.0,163.0,179.0,8.3,6.6,0,0,0,NaN,9X,w15,180,1997081618,wn,
16w.1997,TD,NN,NONAME,30,1.8,6.0,13.2,177.7,1997081300,1997081900,9.3,17.3,167.3,185.7,0.4,0.0,0,0,0,NaN,9X,w16,114,1997081718,wn,
17w.1997,TY,NN,ZITA,75,4.2,4.2,20.1,111.7,1997081912,1997082318,16.9,22.8,102.9,117.3,2.9,2.4,1,0,2,ddRI,9X,w17,36,1997082100,wn,
18w.1997,TY,NN,AMBER,110,11.2,11.2,18.9,127.6,1997081912,1997083018,14.0,31.4,115.2,136.0,11.5,14.4,2,0,5,ddRI,9X,w18,42,1997082106,wn,
19w.1997,STY,NN,BING,135,9.2,13.0,22.1,152.1,1997082400,1997090600,9.5,50.5,138.3,181.7,10.6,14.7,6,0,2,ddRI,9X,w19,78,1997082706,wn,
20w.1997,TS,NN,CASS,45,5.0,5.2,20.5,115.7,1997082600,1997083106,17.1,27.8,112.3,118.7,1.7,0.5,0,0,0,NaN,9X,w20,48,1997082800,wn,
21w.1997,TY,NN,DAVID,95,12.0,13.0,25.0,161.5,1997090900,1997092200,9.9,51.2,141.5,194.7,10.9,11.7,1,0,0,rrRI,9X,w21,66,1997091118,wn,
22w.1997,TY,NN,FRITZ,75,5.5,8.8,14.4,110.6,1997091712,1997092606,12.3,16.0,104.9,114.3,3.4,2.7,2,0,3,ddRI,9X,w22,78,1997092018,wn,
23w.1997,TS,NN,ELLA,40,5.2,6.2,28.1,168.6,1997091818,1997092500,22.0,39.8,156.2,184.4,2.0,0.8,0,0,0,NaN,9X,w23,54,1997092100,wn,
24w.1997,STY,NN,GINGER,145,8.5,9.5,22.3,164.7,1997092112,1997100100,10.2,47.1,157.3,180.5,9.8,14.8,4,4,4,ddED,9X,w24,30,1997092218,wn,
25w.1997,TS,NN,HANK,40,3.8,8.2,17.3,112.0,1997092700,1997100506,14.8,19.6,104.7,114.9,1.2,0.3,0,0,0,NaN,9X,w25,144,1997100300,wn,
26w.1997,TD,NN,NONAME,30,5.2,8.2,17.1,141.8,1997092912,1997100718,13.0,19.6,131.3,151.0,1.3,0.0,0,0,0,NaN,9X,w26,108,1997100400,wn,
27w.1997,STY,NN,IVAN,160,13.0,16.5,16.3,140.4,1997100912,1997102600,6.6,29.2,121.9,177.0,15.6,25.0,7,3,7,ddED,9X,w27,90,1997101306,wn,
28w.1997,STY,NN,JOAN,160,13.5,14.8,19.1,156.2,1997101100,1997102518,3.8,43.4,136.6,181.9,18.5,34.3,7,5,0,rrED,9X,w28,54,1997101306,wn,
29w.1997,STY,NN,KEITH,155,14.5,18.5,14.6,158.1,1997102212,1997111000,5.9,38.0,134.9,187.1,18.4,31.4,9,3,1,ddED,9X,w29,126,1997102718,wn,
30w.1997,TY,NN,LINDA,65,9.5,15.5,11.3,110.8,1997102500,1997110912,6.0,15.5,90.1,140.0,6.9,5.6,0,0,0,NaN,9X,w30,162,1997103118,wn,
31w.1997,TY,NN,MORT,65,5.8,9.8,12.7,135.5,1997110700,1997111618,10.1,16.0,120.5,150.8,3.9,3.0,0,0,5,ddRW,9X,w31,90,1997111018,wn,
35w.1997,STY,NN,,140,20.0,20.0,18.7,162.5,1997082806,1997091706,11.8,37.7,129.5,193.3,18.1,25.5,6,3,3,ddED,9X,w35,132,1997090218,wn,
36w.1997,STY,NN,,160,23.2,23.8,10.2,166.7,1997112818,1997122212,5.6,18.4,131.4,194.8,25.9,41.5,6,0,8,ddRI,9X,w36,90,1997120212,wn,
01l.1997,TS,NN,SUBTROP,45,0.2,2.0,35.0,286.9,1997053118,1997060218,28.5,40.0,282.6,293.7,1.0,0.5,0,0,0,NaN,9X,l01,12,1997060106,bt,
