stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.1960,TY,NN,KAREN,75,4.2,4.5,15.2,120.6,1960042200,1960042612,9.8,22.0,118.5,123.8,2.6,1.9,2,0,3,ddRI,9X,w01,42,1960042318,bt,
02w.1960,TS,NN,LUCILLE,45,3.8,7.2,17.4,129.9,1960052506,1960060112,8.4,31.6,120.3,144.5,2.0,1.2,0,0,0,NaN,9X,w02,114,1960053000,bt,
03w.1960,TY,NN,MARY,80,9.8,9.8,22.9,122.8,1960060312,1960061306,15.1,35.5,112.2,170.0,8.3,7.6,0,0,1,ddRW,9X,w03,6,1960060318,bt,
04w.1960,TS,NN,NADINE,60,7.8,7.8,26.2,138.4,1960060318,1960061112,17.0,38.0,129.0,170.0,5.7,4.5,0,0,0,NaN,9X,w04,18,1960060412,bt,
05w.1960,TY,NN,OLIVE,125,7.0,7.0,16.5,119.5,1960062318,1960063018,11.5,22.2,102.0,133.3,7.4,8.7,5,4,6,ddED,9X,w05,6,1960062400,bt,
06w.1960,TY,NN,POLLY,115,12.0,12.2,26.0,125.7,1960071712,1960072918,17.7,45.5,120.5,127.8,14.8,19.8,3,0,2,ddRI,9X,w06,6,1960071718,bt,
07w.1960,TS,NN,ROSE,40,3.0,3.0,29.2,147.5,1960072500,1960072800,22.7,36.8,144.5,152.0,1.4,0.6,0,0,0,NaN,9X,w07,12,1960072512,bt,
08w.1960,STY,NN,SHIRLEY,135,4.2,4.8,24.5,122.6,1960072900,1960080218,18.2,32.3,117.9,128.1,5.1,7.5,6,4,8,ddED,9X,w08,6,1960072906,bt,
09w.1960,TY,NN,TRIX,125,5.5,6.0,21.4,126.8,1960080400,1960081000,15.0,25.3,114.5,135.8,6.7,9.3,5,1,9,ddED,9X,w09,NaN,NaN,NaN,
10w.1960,TY,NN,VIRGINIA,85,5.0,5.0,31.3,140.7,1960080800,1960081300,18.9,44.0,133.5,159.0,4.5,4.6,3,0,4,ddRI,9X,w10,NaN,NaN,NaN,
11w.1960,TY,NN,WENDY,75,2.8,2.8,30.8,136.2,1960081012,1960081306,23.6,38.9,134.1,141.1,2.6,2.3,1,0,1,ddRI,9X,w11,NaN,NaN,NaN,
12w.1960,TS,NN,AGNES,50,4.0,4.0,22.6,123.7,1960081200,1960081600,20.7,25.0,115.0,132.5,2.7,1.9,0,0,0,NaN,9X,w12,NaN,NaN,NaN,
13w.1960,TY,NN,BESS,65,9.2,9.2,32.2,146.3,1960081606,1960082512,23.5,39.0,139.2,155.4,8.1,7.3,0,0,0,NaN,9X,w13,NaN,NaN,NaN,
14w.1960,TY,NN,CARMEN,75,8.0,8.0,28.4,127.5,1960081600,1960082400,22.9,49.4,124.1,134.7,6.7,6.1,3,0,0,rrRI,9X,w14,18,1960081618,bt,
15w.1960,TY,NN,ELAINE,75,5.2,5.5,21.8,119.3,1960081918,1960082506,19.3,24.0,116.5,122.5,3.9,3.3,2,0,2,ddRI,9X,w15,NaN,NaN,NaN,
16w.1960,TY,NN,DELLA,95,10.8,10.8,26.6,137.1,1960082006,1960083100,17.3,51.3,132.8,144.8,11.6,13.4,1,0,1,ddRI,9X,w16,NaN,NaN,NaN,
17w.1960,TY,NN,FAYE,125,9.8,9.8,26.7,151.9,1960082212,1960090106,17.5,39.5,140.5,159.8,11.7,16.0,4,0,4,ddRI,9X,w17,NaN,NaN,NaN,
18w.1960,TS,NN,GLORIA,45,4.5,4.5,14.1,123.6,1960083012,1960090400,11.5,16.8,110.5,134.5,1.8,0.7,0,0,0,NaN,9X,w18,24,1960083112,bt,
19w.1960,TS,NN,HESTER,40,6.0,6.2,20.5,144.2,1960090400,1960091006,14.7,24.8,135.7,148.2,2.8,1.4,0,0,0,NaN,9X,w19,18,1960090418,bt,
